name	wwise_path	file_path	LUFS-I	LUFS-M-MAX	音频时长	OutPutBus_BusVolume	OutPutBus_Volume	父级名1	父级音量1	父级MakeUpGain1	父级名2	父级音量2	父级MakeUpGain2	父级名3	父级音量3	父级MakeUpGain3	父级名4	父级音量4	父级MakeUpGain4	父级名5	父级音量5	父级MakeUpGain5	父级名6	父级音量6	父级MakeUpGain6	父级名7	父级音量7	父级MakeUpGain7	父级名8	父级音量8	父级MakeUpGain8	父级名9	父级音量9	父级MakeUpGain9	父级名10	父级音量10	父级MakeUpGain10	父级名11	父级音量11	父级MakeUpGain11	父级名12	父级音量12	父级MakeUpGain12
UI_16_DailyInspiration_Fly	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Daily\UI_16_DailyInspiration_Fly\UI_16_DailyInspiration_Fly	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.6\Activity1.6\UI_16_DailyInspiration_Fly.wav	-33.99228249	-29.65507674	"{'min': 1.1934374570846558, 'max': 1.1934374570846558, 'type': 'oneShot'}"	-10	5	UI_16_DailyInspiration_Fly	0	6	UI_Daily	0	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
WBP_DressTower_CustomsList_Item_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_DressTower\UI_DressTower_CustomsList_Item_Hover\WBP_DressTower_CustomsList_Item_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\WBP_DressTower_CustomsList_Item_Hover.wav	-33.73719111	-32.60546082	"{'min': 1.3357291221618652, 'max': 1.3357291221618652, 'type': 'oneShot'}"	-10	5	UI_DressTower_CustomsList_Item_Hover	-6	0	UI_DressTower	0	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
WBP_DressTower_CustomsList_Item_Press	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_DressTower\UI_DressTower_CustomsList_Item_Press\WBP_DressTower_CustomsList_Item_Press	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\WBP_DressTower_CustomsList_Item_Press.wav	-30.04726104	-24.85088605	"{'min': 2.822312593460083, 'max': 2.822312593460083, 'type': 'oneShot'}"	-10	5	UI_DressTower_CustomsList_Item_Press	0	0	UI_DressTower	0	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
WBP_DressTower_Main_FadeIn	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_DressTower\UI_DressTower_Main_FadeIn\WBP_DressTower_Main_FadeIn	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\WBP_DressTower_Main_FadeIn.wav	-26.23997095	-23.08100369	"{'min': 2.7014999389648438, 'max': 2.7014999389648438, 'type': 'oneShot'}"	-10	5	UI_DressTower_Main_FadeIn	2	0	UI_DressTower	0	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
WBP_DressTower_Main_FadeIn_Detail	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_DressTower\UI_DressTower_Main_FadeIn_Detail\WBP_DressTower_Main_FadeIn_Detail	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\WBP_DressTower_Main_FadeIn_Detail.wav	-25.27194753	-21.46783608	"{'min': 3.212458372116089, 'max': 3.212458372116089, 'type': 'oneShot'}"	-10	5	UI_DressTower_Main_FadeIn_Detail	0	0	UI_DressTower	0	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
WBP_DressTower_Main_FadeOut_Detail	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_DressTower\UI_DressTower_Main_FadeOut_Detail\WBP_DressTower_Main_FadeOut_Detail	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\WBP_DressTower_Main_FadeOut_Detail.wav	-26.96602088	-24.14401431	"{'min': 2.670687437057495, 'max': 2.670687437057495, 'type': 'oneShot'}"	-10	5	UI_DressTower_Main_FadeOut_Detail	0	0	UI_DressTower	0	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_LeftTip_NewTask	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud\UI_Hud_LeftTip_NewTask\UI_Hud_LeftTip_NewTask	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_LeftTip_NewTask.wav	-26.20302112	-23.02637737	"{'min': 0.746666669845581, 'max': 0.746666669845581, 'type': 'oneShot'}"	-10	5	UI_Hud_LeftTip_NewTask	-10	0	UI_Hud	0	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_LeftTip_Taskend	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud\UI_Hud_LeftTip_Taskend\UI_Hud_LeftTip_Taskend	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_LeftTip_Taskend.wav	-26.39212952	-22.31999487	"{'min': 1.234291672706604, 'max': 1.234291672706604, 'type': 'oneShot'}"	-10	5	UI_Hud_LeftTip_Taskend	-10	0	UI_Hud	0	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_ActivateGate_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_ActivateGate_Click\UI_Hud_Cloth_Table_SelectAbility_ActivateGate_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_ActivateGate_Click.wav	-23.03018785	-19.71414308	"{'min': 1.7703124284744263, 'max': 1.7703124284744263, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_ActivateGate_Click	0	1.5	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_CatchInsect_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_CatchInsect_Click\UI_Hud_Cloth_Table_SelectAbility_CatchInsect_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_CatchInsect_Click.wav	-27.32281534	-23.91733446	"{'min': 1.3804889917373657, 'max': 1.3804889917373657, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_CatchInsect_Click	0	4.5	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_CleanAnimal_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_CleanAnimal_Click\UI_Hud_Cloth_Table_SelectAbility_CleanAnimal_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_CleanAnimal_Click.wav	-20.52768627	-18.00988605	"{'min': 1.4116010665893555, 'max': 1.4116010665893555, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_CleanAnimal_Click	0	2	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_Fishing_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_Fishing_Click\UI_Hud_Cloth_Table_SelectAbility_Fishing_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_Fishing_Click.wav	-27.34130549	-22.86972871	"{'min': 1.846206545829773, 'max': 1.846206545829773, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_Fishing_Click	0	4.5	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_FlyFlower_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_FlyFlower_Click\UI_Hud_Cloth_Table_SelectAbility_FlyFlower_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_FlyFlower_Click.wav	-31.33937971	-24.2655213	"{'min': 1.979233980178833, 'max': 1.979233980178833, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_FlyFlower_Click	0	1.5	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_PowerMaintenance_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_PowerMaintenance_Click\UI_Hud_Cloth_Table_SelectAbility_PowerMaintenance_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_PowerMaintenance_Click.wav	-24.56570569	-19.9520298	"{'min': 1.4572149515151978, 'max': 1.4572149515151978, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_PowerMaintenance_Click	0	0	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_Violin_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_Violin_Click\UI_Hud_Cloth_Table_SelectAbility_Violin_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_Violin_Click.wav	-29.3264675	-27.73802564	"{'min': 1.1834454536437988, 'max': 1.1834454536437988, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_Violin_Click	0	7.5	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_XingWen_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_XingWen_Click\UI_Hud_Cloth_Table_SelectAbility_XingWen_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_XingWen_Click.wav	-25.65441754	-22.57144063	"{'min': 1.4084813594818115, 'max': 1.4084813594818115, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_XingWen_Click	0	4.5	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_Bubble_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_Bubble_Click\UI_Hud_Cloth_Table_SelectAbility_Bubble_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_Bubble_Click.wav	-20.97024238	-18.68116451	"{'min': 2.267732858657837, 'max': 2.267732858657837, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_Bubble_Click	0	0	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_SummonRainbow_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_SummonRainbow_Click\UI_Hud_Cloth_Table_SelectAbility_SummonRainbow_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_SummonRainbow_Click.wav	-23.61904395	-20.42673111	"{'min': 4.130666732788086, 'max': 4.130666732788086, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_SummonRainbow_Click	0	4.5	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_Firework_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_Firework_Click\UI_Hud_Cloth_Table_SelectAbility_Firework_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_Firework_Click.wav	-20.10094951	-16.92265863	"{'min': 3.0051584243774414, 'max': 3.0051584243774414, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_Firework_Click	0	4.5	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_Dizi_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_Dizi_Click\UI_Hud_Cloth_Table_SelectAbility_Dizi_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_Dizi_Click.wav	-21.2970365	-19.19668725	"{'min': 3.1804165840148926, 'max': 3.1804165840148926, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_Dizi_Click	0	2	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_Pipa_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_Pipa_Click\UI_Hud_Cloth_Table_SelectAbility_Pipa_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_Pipa_Click.wav	-19.58235721	-15.90008021	"{'min': 3.715104103088379, 'max': 3.715104103088379, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_Pipa_Click	0	0	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_Catdoll_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_Catdoll_Click\UI_Hud_Cloth_Table_SelectAbility_Catdoll_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_Catdoll_Click.wav	-22.16803468	-19.30136779	"{'min': 2.9530625343322754, 'max': 2.9530625343322754, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_Catdoll_Click	0	1.5	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_FrozenPath_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_FrozenPath_Click\UI_Hud_Cloth_Table_SelectAbility_FrozenPath_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_FrozenPath_Click.wav	-22.66275842	-19.78523119	"{'min': 4.406353950500488, 'max': 4.406353950500488, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_FrozenPath_Click	0	0	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_MapleLeaf_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_MapleLeaf_Click\UI_Hud_Cloth_Table_SelectAbility_MapleLeaf_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_MapleLeaf_Click.wav	-24.01219686	-22.62619847	"{'min': 3.253812551498413, 'max': 3.253812551498413, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_MapleLeaf_Click	0	6	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_PhxJump_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_PhxJump_Click\UI_Hud_Cloth_Table_SelectAbility_PhxJump_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_PhxJump_Click.wav	-22.98141555	-19.33316558	"{'min': 5.124979019165039, 'max': 5.124979019165039, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_PhxJump_Click	0	6	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_SeaOfStars_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_SeaOfStars_Click\UI_Hud_Cloth_Table_SelectAbility_SeaOfStars_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_SeaOfStars_Click.wav	-23.4710294	-21.42222182	"{'min': 3.4158124923706055, 'max': 3.4158124923706055, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_SeaOfStars_Click	0	6	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_WakeupPlants_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_WakeupPlants_Click\UI_Hud_Cloth_Table_SelectAbility_WakeupPlants_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_WakeupPlants_Click.wav	-19.86407901	-17.420234	"{'min': 3.20674991607666, 'max': 3.20674991607666, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_WakeupPlants_Click	0	3	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_Hud_Cloth_Table_SelectAbility_DanQing_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_OBT\UI_OBT\UI_Hud_Cloth_Table_SelectAbility_Click\UI_Hud_Cloth_Table_SelectAbility_DanQing_Click\UI_Hud_Cloth_Table_SelectAbility_DanQing_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\UI_Hud_Cloth_Table_SelectAbility\UI_Hud_Cloth_Table_SelectAbility_DanQing_Click.wav	-28.32006766	-22.24096403	"{'min': 4.420083522796631, 'max': 4.420083522796631, 'type': 'oneShot'}"	0	0	UI_Hud_Cloth_Table_SelectAbility_DanQing_Click	0	6	UI_Hud_Cloth_Table_SelectAbility_Click	-12	0	UI_OBT	0	0	UI_OBT			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
