name,wwise_path,file_path,LUFS-I,LUFS-M-MAX,音频时长,OutPutBus_BusVolume,OutPutBus_Volume,父级名1,父级音量1,父级MakeUpGain1,父级名2,父级音量2,父级MakeUpGain2,父级名3,父级音量3,父级MakeUpGain3,父级名4,父级音量4,父级MakeUpGain4,父级名5,父级音量5,父级MakeUpGain5,父级名6,父级音量6,父级MakeUpGain6,父级名7,父级音量7,父级MakeUpGain7,父级名8,父级音量8,父级MakeUpGain8,父级名9,父级音量9,父级MakeUpGain9,父级名10,父级音量10,父级MakeUpGain10,父级名11,父级音量11,父级MakeUpGain11,父级名12,父级音量12,父级MakeUpGain12
Gadget_Interaction_Bonfire_NPC_Claps_Single_R01,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R01\Gadget_Interaction_Bonfire_NPC_Claps_Single_R01,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R01.wav,-40.16518139818242,-38.90587576594144,"{'max': 2.3807499408721924, 'min': 2.3807499408721924, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R01,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R02\Gadget_Interaction_Bonfire_NPC_Claps_Single_R02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R02.wav,-37.95226083717508,-36.811119399863784,"{'max': 2.3807499408721924, 'min': 2.3807499408721924, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R02,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R03,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R03\Gadget_Interaction_Bonfire_NPC_Claps_Single_R03,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R03.wav,-38.499889442443205,-36.25480677671934,"{'max': 2.3807499408721924, 'min': 2.3807499408721924, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R03,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R04,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R04\Gadget_Interaction_Bonfire_NPC_Claps_Single_R04,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R04.wav,-38.878262643753814,-36.47642738941175,"{'max': 2.3807499408721924, 'min': 2.3807499408721924, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R04,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R05,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R05\Gadget_Interaction_Bonfire_NPC_Claps_Single_R05,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R05.wav,-36.141451734714124,-33.790845854814705,"{'max': 2.3807499408721924, 'min': 2.3807499408721924, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R05,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R06,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R06\Gadget_Interaction_Bonfire_NPC_Claps_Single_R06,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R06.wav,-35.74153937534988,-33.40657490449566,"{'max': 2.341458320617676, 'min': 2.341458320617676, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R06,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R07,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R07\Gadget_Interaction_Bonfire_NPC_Claps_Single_R07,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R07.wav,-38.28123398067985,-35.897033338980066,"{'max': 2.3407082557678223, 'min': 2.3407082557678223, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R07,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R08,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R08\Gadget_Interaction_Bonfire_NPC_Claps_Single_R08,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R08.wav,-38.407628667543904,-35.869514389696036,"{'max': 2.352020740509033, 'min': 2.352020740509033, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R08,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R09,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R09\Gadget_Interaction_Bonfire_NPC_Claps_Single_R09,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R09.wav,-35.650065013225934,-35.650065013225934,"{'max': 2.3807499408721924, 'min': 2.3807499408721924, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R09,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R10,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R10\Gadget_Interaction_Bonfire_NPC_Claps_Single_R10,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R10.wav,-37.55442140569571,-35.568069166277894,"{'max': 2.3807499408721924, 'min': 2.3807499408721924, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R10,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R11,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R11\Gadget_Interaction_Bonfire_NPC_Claps_Single_R11,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R11.wav,-38.65481509581734,-36.30749223651988,"{'max': 2.3807499408721924, 'min': 2.3807499408721924, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R11,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R12,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R12\Gadget_Interaction_Bonfire_NPC_Claps_Single_R12,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R12.wav,-37.02167584131472,-35.11092913898435,"{'max': 2.3807499408721924, 'min': 2.3807499408721924, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R12,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R13,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R13\Gadget_Interaction_Bonfire_NPC_Claps_Single_R13,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R13.wav,-38.96371890963073,-36.620185221496186,"{'max': 2.309208393096924, 'min': 2.309208393096924, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R13,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R14,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R14\Gadget_Interaction_Bonfire_NPC_Claps_Single_R14,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R14.wav,-35.866582828988896,-33.69309350234278,"{'max': 2.3677291870117188, 'min': 2.3677291870117188, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R14,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R15,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R15\Gadget_Interaction_Bonfire_NPC_Claps_Single_R15,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R15.wav,-37.310278644472014,-35.182812361394014,"{'max': 2.3714582920074463, 'min': 2.3714582920074463, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R15,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Claps_Single_R16,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Claps_Single\Gadget_Interaction_Bonfire_NPC_Claps_Single_R16\Gadget_Interaction_Bonfire_NPC_Claps_Single_R16,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Claps_Single_R16.wav,-34.90786920955679,-34.90786920955679,"{'max': 2.3110833168029785, 'min': 2.3110833168029785, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single_R16,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Claps_Single,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R01,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R01\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R01,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R01.wav,-30.399241292549018,-28.865625291636544,"{'max': 0.9680416584014893, 'min': 0.9680416584014893, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R01,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Cheers_Single_B,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R02\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R02.wav,-29.28503674203024,-27.089800007058916,"{'max': 0.846958339214325, 'min': 0.846958339214325, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R02,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Cheers_Single_B,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R03,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R03\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R03,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R03.wav,-32.649192414331246,-31.542462248918397,"{'max': 0.9477083086967468, 'min': 0.9477083086967468, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R03,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Cheers_Single_B,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R04,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R04\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R04,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R04.wav,-34.48827084752679,-32.98957151118074,"{'max': 1.0104166269302368, 'min': 1.0104166269302368, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R04,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Cheers_Single_B,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R05,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_2\Interaction_World_Event_1_2\Interaction_World_Event_Bonfire_SpatializationMix\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R05\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R05,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Event\1_2_Bonfire\1_2_Bonfire_NPC\Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R05.wav,-31.144813538741943,-29.969729946242342,"{'max': 0.9375625252723694, 'min': 0.9375625252723694, 'type': 'oneShot'}",0.0,0.0,Gadget_Interaction_Bonfire_NPC_Cheers_Single_B_R05,0.0,0.0,Gadget_Interaction_Bonfire_NPC_Cheers_Single_B,0.0,0.0,Interaction_World_Event_Bonfire_SpatializationMix,2.0,0.0,Interaction_World_Event_1_2,0.0,0.0,3C_Interaction_1_2,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,
